NUMMER;BILDNR;FOTOGRAF;COPYRIGHT;
09252;0004;Bauinventar;© Kt. Denkmalpflege Bern;
09253;0001;Bauinventar;© Kt. Denkmalpflege Bern;
09253;0002;Bauinventar;© Kt. Denkmalpflege Bern;
09254;0002;M. Hesse;© Kt. Denkmalpflege Bern;
09254;0003;;© Kt. Denkmalpflege Bern;
09254;0006;;© Kt. Denkmalpflege Bern;
09255;0001;Bauinventar;© Kt. Denkmalpflege Bern;
09261;0001;;© Büro ADB;
09261;0002;;© Büro ADB;
09261;0003;;© Büro ADB;
09262;0006;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09262;0007;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09262;0008;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09262;0009;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09262;0010;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09262;0011;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09262;0012;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09263;0002;;© Denkmalpflege FR;
09263;0003;;© Denkmalpflege FR;
09263;0004;;© Denkmalpflege FR;
09267;0001;;© Kt. Denkmalpflege Graubünden;
09267;0009;;© Kt. Denkmalpflege Graubünden;
09267;0011;;© Kt. Denkmalpflege Graubünden;
09269;0001;;© Kt. Denkmalpflege Graubünden;
09269;0002;;© Kt. Denkmalpflege Graubünden;
09269;0006;;© Kt. Denkmalpflege Graubünden;
09270;0001;;© Kt. Denkmalpflege Graubünden;
09270;0009;;© Kt. Denkmalpflege Graubünden;
09270;0010;;© Kt. Denkmalpflege Graubünden;
09270;0011;;© Kt. Denkmalpflege Graubünden;
09271;0001;;© Kt. Denkmalpflege Graubünden;
09271;0002;;© Kt. Denkmalpflege Graubünden;
09271;0004;Hans Schüpbach;© Fachbereich Kulturgüterschutz, BABS;
09277;0001;;© Büro ADB;
09277;0002;;© Büro ADB;
09277;0003;;© Büro ADB;
09281;0002;;© HOBIM;
09281;0003;;© HOBIM;
09281;0005;;© HOBIM;
09282;0002;H. P. Bärtschi;;
09286;0006;Markus Fischer;;
09286;0007;Markus Fischer;;
09286;0008;Markus Fischer;;
09288;0007;Roland Zumbühl, Arlesheim;© www.picswiss.ch;
09288;0008;Roland Zumbühl, Arlesheim;© www.picswiss.ch;
09288;0010;Roland Zumbühl, Arlesheim;© www.picswiss.ch;
09288;0012;Roland Zumbühl, Arlesheim;© www.picswiss.ch;
09289;0010;;© Büro ADB;
09289;0011;;© Büro ADB;
09289;0013;;© Büro ADB;
09291;0015;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09291;0016;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09291;0017;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09291;0018;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09296;0002;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09297;0002;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09312;0001; A.Locher;© André Locher, www.swisscastle.ch;
09312;0002;;© www.swisscastle.ch;
09319;0003;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09324;0002;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09324;0003;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09324;0004;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09324;0005;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
09324;0006;Samuel Bauhofer;© BABS, Fachbereich Kulturgüterschutz;
